actor,partner,item,x,unique.pair,selector,male,decision,pair,match.pair,dpair
491,468,1,4,3412,2,1,1,7095,6767,5366
491,468,2,4,3412,2,1,1,7095,6767,5366
491,468,3,4,3412,2,1,1,7095,6767,5366
491,468,4,4,3412,2,1,1,7095,6767,5366
491,468,5,4,3412,2,1,1,7095,6767,5366
491,469,1,4,3427,2,1,1,7096,6782,5398
491,469,2,3,3427,2,1,1,7096,6782,5398
491,469,3,4,3427,2,1,1,7096,6782,5398
491,469,4,4,3427,2,1,1,7096,6782,5398
491,469,5,4,3427,2,1,1,7096,6782,5398
491,470,1,0,3442,2,1,1,7097,6797,5432
491,470,3,3,3442,2,1,1,7097,6797,5432
491,470,4,3,3442,2,1,1,7097,6797,5432
491,470,5,4,3442,2,1,1,7097,6797,5432
491,471,1,3,3457,2,1,1,7098,6812,5464
491,471,2,3,3457,2,1,1,7098,6812,5464
491,471,3,0,3457,2,1,1,7098,6812,5464
491,471,4,4,3457,2,1,1,7098,6812,5464
491,471,5,3,3457,2,1,1,7098,6812,5464
491,472,1,3,3472,2,1,0,7099,6827,5498
491,472,2,3,3472,2,1,0,7099,6827,5498
491,472,3,0,3472,2,1,0,7099,6827,5498
491,472,4,4,3472,2,1,0,7099,6827,5498
491,472,5,3,3472,2,1,0,7099,6827,5498
491,473,1,4,3487,2,1,1,7100,6842,5530
491,473,2,4,3487,2,1,1,7100,6842,5530
491,473,3,4,3487,2,1,1,7100,6842,5530
491,473,4,4,3487,2,1,1,7100,6842,5530
491,473,5,4,3487,2,1,1,7100,6842,5530
491,474,1,4,3502,2,1,1,7101,6857,5566
491,474,2,0,3502,2,1,1,7101,6857,5566
491,474,3,3,3502,2,1,1,7101,6857,5566
491,474,4,4,3502,2,1,1,7101,6857,5566
491,474,5,1,3502,2,1,1,7101,6857,5566
491,475,1,3,3516,2,1,0,7102,6871,5596
491,475,2,4,3516,2,1,0,7102,6871,5596
491,475,3,4,3516,2,1,0,7102,6871,5596
491,475,4,4,3516,2,1,0,7102,6871,5596
491,475,5,4,3516,2,1,0,7102,6871,5596
491,476,1,2,3530,2,1,0,7103,6885,5628
491,476,2,2,3530,2,1,0,7103,6885,5628
491,476,3,2,3530,2,1,0,7103,6885,5628
491,476,4,4,3530,2,1,0,7103,6885,5628
491,476,5,3,3530,2,1,0,7103,6885,5628
491,477,1,4,3544,2,1,1,7104,6899,5658
491,477,2,4,3544,2,1,1,7104,6899,5658
491,477,3,4,3544,2,1,1,7104,6899,5658
491,477,4,3,3544,2,1,1,7104,6899,5658
491,477,5,3,3544,2,1,1,7104,6899,5658
491,478,1,3,3559,2,1,0,7105,6914,5690
491,478,2,4,3559,2,1,0,7105,6914,5690
491,478,3,0,3559,2,1,0,7105,6914,5690
491,478,4,4,3559,2,1,0,7105,6914,5690
491,478,5,3,3559,2,1,0,7105,6914,5690
491,479,1,4,3572,2,1,1,7106,6927,5720
491,479,2,3,3572,2,1,1,7106,6927,5720
491,479,3,3,3572,2,1,1,7106,6927,5720
491,479,4,4,3572,2,1,1,7106,6927,5720
491,479,5,0,3572,2,1,1,7106,6927,5720
492,465,1,3,3368,2,1,0,7107,6723,5266
492,465,2,4,3368,2,1,0,7107,6723,5266
492,465,3,2,3368,2,1,0,7107,6723,5266
492,465,4,4,3368,2,1,0,7107,6723,5266
492,465,5,2,3368,2,1,0,7107,6723,5266
492,466,1,4,3383,2,1,0,7108,6738,5300
492,466,3,3,3383,2,1,0,7108,6738,5300
492,466,4,4,3383,2,1,0,7108,6738,5300
492,466,5,2,3383,2,1,0,7108,6738,5300
492,467,1,4,3398,2,1,0,7109,6753,5332
492,467,2,4,3398,2,1,0,7109,6753,5332
492,467,3,4,3398,2,1,0,7109,6753,5332
492,467,4,4,3398,2,1,0,7109,6753,5332
492,467,5,4,3398,2,1,0,7109,6753,5332
492,468,1,4,3413,2,1,1,7110,6768,5368
492,468,2,3,3413,2,1,1,7110,6768,5368
492,468,3,4,3413,2,1,1,7110,6768,5368
492,468,4,4,3413,2,1,1,7110,6768,5368
492,468,5,4,3413,2,1,1,7110,6768,5368
492,469,1,2,3428,2,1,0,7111,6783,5400
492,469,2,4,3428,2,1,0,7111,6783,5400
492,469,3,2,3428,2,1,0,7111,6783,5400
492,469,4,4,3428,2,1,0,7111,6783,5400
492,469,5,1,3428,2,1,0,7111,6783,5400
492,470,1,3,3443,2,1,0,7112,6798,5434
492,470,2,4,3443,2,1,0,7112,6798,5434
492,470,3,3,3443,2,1,0,7112,6798,5434
492,470,4,4,3443,2,1,0,7112,6798,5434
492,470,5,1,3443,2,1,0,7112,6798,5434
492,471,1,3,3458,2,1,0,7113,6813,5466
492,471,2,4,3458,2,1,0,7113,6813,5466
492,471,3,3,3458,2,1,0,7113,6813,5466
492,471,4,4,3458,2,1,0,7113,6813,5466
492,471,5,1,3458,2,1,0,7113,6813,5466
492,472,1,2,3473,2,1,0,7114,6828,5500
492,472,2,3,3473,2,1,0,7114,6828,5500
492,472,3,2,3473,2,1,0,7114,6828,5500
492,472,4,4,3473,2,1,0,7114,6828,5500
492,472,5,3,3473,2,1,0,7114,6828,5500
492,473,1,2,3488,2,1,0,7115,6843,5532
492,473,2,2,3488,2,1,0,7115,6843,5532
492,473,3,4,3488,2,1,0,7115,6843,5532
492,473,4,4,3488,2,1,0,7115,6843,5532
492,473,5,4,3488,2,1,0,7115,6843,5532
492,474,1,3,3503,2,1,0,7116,6858,5568
492,474,2,4,3503,2,1,0,7116,6858,5568
492,474,3,4,3503,2,1,0,7116,6858,5568
492,474,4,4,3503,2,1,0,7116,6858,5568
492,474,5,4,3503,2,1,0,7116,6858,5568
492,476,1,2,3531,2,1,0,7117,6886,5630
492,476,2,3,3531,2,1,0,7117,6886,5630
492,476,3,3,3531,2,1,0,7117,6886,5630
492,476,4,4,3531,2,1,0,7117,6886,5630
492,476,5,3,3531,2,1,0,7117,6886,5630
492,477,1,3,3545,2,1,1,7118,6900,5660
492,477,2,4,3545,2,1,1,7118,6900,5660
492,477,3,4,3545,2,1,1,7118,6900,5660
492,477,4,4,3545,2,1,1,7118,6900,5660
492,477,5,4,3545,2,1,1,7118,6900,5660
492,478,1,3,3560,2,1,0,7119,6915,5694
492,478,2,3,3560,2,1,0,7119,6915,5694
492,478,3,4,3560,2,1,0,7119,6915,5694
492,478,4,4,3560,2,1,0,7119,6915,5694
492,478,5,3,3560,2,1,0,7119,6915,5694
492,479,1,3,3573,2,1,0,7120,6928,5722
492,479,2,3,3573,2,1,0,7120,6928,5722
492,479,3,4,3573,2,1,0,7120,6928,5722
492,479,4,4,3573,2,1,0,7120,6928,5722
492,479,5,3,3573,2,1,0,7120,6928,5722
493,465,1,4,3369,2,1,1,7121,6724,5268
493,465,2,3,3369,2,1,1,7121,6724,5268
493,465,3,4,3369,2,1,1,7121,6724,5268
493,465,4,3,3369,2,1,1,7121,6724,5268
493,465,5,3,3369,2,1,1,7121,6724,5268
493,466,1,3,3384,2,1,0,7122,6739,5302
493,466,2,3,3384,2,1,0,7122,6739,5302
493,466,3,3,3384,2,1,0,7122,6739,5302
493,466,4,3,3384,2,1,0,7122,6739,5302
493,466,5,3,3384,2,1,0,7122,6739,5302
493,467,1,4,3399,2,1,1,7123,6754,5334
493,467,2,3,3399,2,1,1,7123,6754,5334
493,467,3,3,3399,2,1,1,7123,6754,5334
493,467,4,4,3399,2,1,1,7123,6754,5334
493,467,5,3,3399,2,1,1,7123,6754,5334
493,468,1,3,3414,2,1,0,7124,6769,5370
493,468,2,3,3414,2,1,0,7124,6769,5370
493,468,3,3,3414,2,1,0,7124,6769,5370
493,468,4,3,3414,2,1,0,7124,6769,5370
493,468,5,2,3414,2,1,0,7124,6769,5370
493,469,1,3,3429,2,1,1,7125,6784,5402
493,469,2,3,3429,2,1,1,7125,6784,5402
493,469,3,3,3429,2,1,1,7125,6784,5402
493,469,4,3,3429,2,1,1,7125,6784,5402
493,469,5,3,3429,2,1,1,7125,6784,5402
493,470,1,3,3444,2,1,1,7126,6799,5436
493,470,2,3,3444,2,1,1,7126,6799,5436
493,470,3,3,3444,2,1,1,7126,6799,5436
493,470,4,3,3444,2,1,1,7126,6799,5436
493,470,5,3,3444,2,1,1,7126,6799,5436
493,471,1,4,3459,2,1,0,7127,6814,5468
493,471,2,3,3459,2,1,0,7127,6814,5468
493,471,3,3,3459,2,1,0,7127,6814,5468
493,471,4,3,3459,2,1,0,7127,6814,5468
493,471,5,2,3459,2,1,0,7127,6814,5468
493,472,1,3,3474,2,1,0,7128,6829,5502
493,472,2,4,3474,2,1,0,7128,6829,5502
493,472,3,2,3474,2,1,0,7128,6829,5502
493,472,4,4,3474,2,1,0,7128,6829,5502
493,472,5,2,3474,2,1,0,7128,6829,5502
493,473,1,3,3489,2,1,1,7129,6844,5534
493,473,2,3,3489,2,1,1,7129,6844,5534
493,473,3,4,3489,2,1,1,7129,6844,5534
493,473,4,3,3489,2,1,1,7129,6844,5534
493,473,5,3,3489,2,1,1,7129,6844,5534
493,474,1,2,3504,2,1,0,7130,6859,5570
493,474,2,3,3504,2,1,0,7130,6859,5570
493,474,3,2,3504,2,1,0,7130,6859,5570
493,474,4,3,3504,2,1,0,7130,6859,5570
493,474,5,2,3504,2,1,0,7130,6859,5570
493,475,1,3,3517,2,1,1,7131,6872,5598
493,475,2,2,3517,2,1,1,7131,6872,5598
493,475,3,3,3517,2,1,1,7131,6872,5598
493,475,4,3,3517,2,1,1,7131,6872,5598
493,475,5,3,3517,2,1,1,7131,6872,5598
493,476,1,2,3532,2,1,0,7132,6887,5632
493,476,2,3,3532,2,1,0,7132,6887,5632
493,476,3,3,3532,2,1,0,7132,6887,5632
493,476,4,3,3532,2,1,0,7132,6887,5632
493,476,5,2,3532,2,1,0,7132,6887,5632
493,477,1,3,3546,2,1,0,7133,6901,5662
493,477,2,3,3546,2,1,0,7133,6901,5662
493,477,3,2,3546,2,1,0,7133,6901,5662
493,477,4,3,3546,2,1,0,7133,6901,5662
493,477,5,3,3546,2,1,0,7133,6901,5662
493,478,1,3,3561,2,1,0,7134,6916,5696
493,478,2,3,3561,2,1,0,7134,6916,5696
493,478,3,3,3561,2,1,0,7134,6916,5696
493,478,4,3,3561,2,1,0,7134,6916,5696
493,478,5,2,3561,2,1,0,7134,6916,5696
493,479,1,3,3574,2,1,0,7135,6929,5724
493,479,2,3,3574,2,1,0,7135,6929,5724
493,479,3,3,3574,2,1,0,7135,6929,5724
493,479,4,4,3574,2,1,0,7135,6929,5724
493,479,5,2,3574,2,1,0,7135,6929,5724
494,465,1,3,3370,2,1,1,7136,6725,5272
494,465,2,2,3370,2,1,1,7136,6725,5272
494,465,3,3,3370,2,1,1,7136,6725,5272
494,465,4,2,3370,2,1,1,7136,6725,5272
494,465,5,3,3370,2,1,1,7136,6725,5272
494,466,1,3,3385,2,1,1,7137,6740,5304
494,466,2,2,3385,2,1,1,7137,6740,5304
494,466,3,3,3385,2,1,1,7137,6740,5304
494,466,4,2,3385,2,1,1,7137,6740,5304
494,466,5,3,3385,2,1,1,7137,6740,5304
494,467,1,3,3400,2,1,0,7138,6755,5340
494,467,2,2,3400,2,1,0,7138,6755,5340
494,467,3,2,3400,2,1,0,7138,6755,5340
494,467,4,3,3400,2,1,0,7138,6755,5340
494,467,5,2,3400,2,1,0,7138,6755,5340
494,468,1,3,3415,2,1,1,7139,6770,5372
494,468,2,2,3415,2,1,1,7139,6770,5372
494,468,3,2,3415,2,1,1,7139,6770,5372
494,468,4,2,3415,2,1,1,7139,6770,5372
494,468,5,3,3415,2,1,1,7139,6770,5372
494,469,1,2,3430,2,1,1,7140,6785,5406
494,469,2,3,3430,2,1,1,7140,6785,5406
494,469,3,2,3430,2,1,1,7140,6785,5406
494,469,4,3,3430,2,1,1,7140,6785,5406
494,469,5,2,3430,2,1,1,7140,6785,5406
494,470,1,3,3445,2,1,0,7141,6800,5438
494,470,2,2,3445,2,1,0,7141,6800,5438
494,470,3,2,3445,2,1,0,7141,6800,5438
494,470,4,3,3445,2,1,0,7141,6800,5438
494,470,5,2,3445,2,1,0,7141,6800,5438
494,471,1,3,3460,2,1,1,7142,6815,5472
494,471,2,2,3460,2,1,1,7142,6815,5472
494,471,3,3,3460,2,1,1,7142,6815,5472
494,471,4,2,3460,2,1,1,7142,6815,5472
494,471,5,2,3460,2,1,1,7142,6815,5472
494,472,1,2,3475,2,1,0,7143,6830,5504
494,472,2,1,3475,2,1,0,7143,6830,5504
494,472,3,1,3475,2,1,0,7143,6830,5504
494,472,4,3,3475,2,1,0,7143,6830,5504
494,472,5,2,3475,2,1,0,7143,6830,5504
494,473,1,3,3490,2,1,1,7144,6845,5538
494,473,2,2,3490,2,1,1,7144,6845,5538
494,473,3,3,3490,2,1,1,7144,6845,5538
494,473,4,3,3490,2,1,1,7144,6845,5538
494,473,5,3,3490,2,1,1,7144,6845,5538
494,474,1,3,3505,2,1,1,7145,6860,5572
494,474,2,2,3505,2,1,1,7145,6860,5572
494,474,3,3,3505,2,1,1,7145,6860,5572
494,474,4,3,3505,2,1,1,7145,6860,5572
494,474,5,2,3505,2,1,1,7145,6860,5572
494,475,1,3,3518,2,1,0,7146,6873,5600
494,475,2,1,3518,2,1,0,7146,6873,5600
494,475,3,2,3518,2,1,0,7146,6873,5600
494,475,4,3,3518,2,1,0,7146,6873,5600
494,475,5,2,3518,2,1,0,7146,6873,5600
494,476,1,3,3533,2,1,0,7147,6888,5634
494,476,2,2,3533,2,1,0,7147,6888,5634
494,476,3,2,3533,2,1,0,7147,6888,5634
494,476,4,2,3533,2,1,0,7147,6888,5634
494,476,5,2,3533,2,1,0,7147,6888,5634
494,477,1,2,3547,2,1,0,7148,6902,5664
494,477,2,2,3547,2,1,0,7148,6902,5664
494,477,3,2,3547,2,1,0,7148,6902,5664
494,477,4,2,3547,2,1,0,7148,6902,5664
494,477,5,2,3547,2,1,0,7148,6902,5664
494,478,1,3,3562,2,1,1,7149,6917,5698
494,478,2,3,3562,2,1,1,7149,6917,5698
494,478,3,2,3562,2,1,1,7149,6917,5698
494,478,4,3,3562,2,1,1,7149,6917,5698
494,478,5,2,3562,2,1,1,7149,6917,5698
494,479,1,2,3575,2,1,1,7150,6930,5726
494,479,2,2,3575,2,1,1,7150,6930,5726
494,479,3,3,3575,2,1,1,7150,6930,5726
494,479,4,2,3575,2,1,1,7150,6930,5726
494,479,5,2,3575,2,1,1,7150,6930,5726
495,501,1,1,3576,1,0,0,7151,7193,5727
495,501,2,3,3576,1,0,0,7151,7193,5727
495,501,3,2,3576,1,0,0,7151,7193,5727
495,501,4,3,3576,1,0,0,7151,7193,5727
495,501,5,2,3576,1,0,0,7151,7193,5727
495,502,1,0,3577,1,0,0,7152,7199,5729
495,502,2,3,3577,1,0,0,7152,7199,5729
495,502,3,2,3577,1,0,0,7152,7199,5729
495,502,4,3,3577,1,0,0,7152,7199,5729
495,502,5,2,3577,1,0,0,7152,7199,5729
495,503,1,2,3578,1,0,0,7153,7205,5731
495,503,2,4,3578,1,0,0,7153,7205,5731
495,503,3,3,3578,1,0,0,7153,7205,5731
495,503,4,3,3578,1,0,0,7153,7205,5731
495,503,5,2,3578,1,0,0,7153,7205,5731
495,504,1,3,3579,1,0,1,7154,7211,5733
495,504,3,3,3579,1,0,1,7154,7211,5733
495,504,4,3,3579,1,0,1,7154,7211,5733
495,504,5,2,3579,1,0,1,7154,7211,5733
495,505,1,2,3580,1,0,0,7155,7217,5737
495,505,2,3,3580,1,0,0,7155,7217,5737
495,505,3,2,3580,1,0,0,7155,7217,5737
495,505,4,3,3580,1,0,0,7155,7217,5737
495,505,5,2,3580,1,0,0,7155,7217,5737
495,506,1,2,3581,1,0,1,7156,7223,5739
495,506,2,3,3581,1,0,1,7156,7223,5739
495,506,3,3,3581,1,0,1,7156,7223,5739
495,506,4,3,3581,1,0,1,7156,7223,5739
495,506,5,3,3581,1,0,1,7156,7223,5739
495,507,1,2,3582,1,0,0,7157,7229,5741
495,507,2,3,3582,1,0,0,7157,7229,5741
495,507,3,2,3582,1,0,0,7157,7229,5741
495,507,4,3,3582,1,0,0,7157,7229,5741
495,507,5,1,3582,1,0,0,7157,7229,5741
496,501,1,2,3583,1,0,0,7158,7194,5743
496,501,2,4,3583,1,0,0,7158,7194,5743
496,501,3,3,3583,1,0,0,7158,7194,5743
496,501,4,3,3583,1,0,0,7158,7194,5743
496,501,5,3,3583,1,0,0,7158,7194,5743
496,502,1,1,3584,1,0,0,7159,7200,5745
496,502,2,1,3584,1,0,0,7159,7200,5745
496,502,3,1,3584,1,0,0,7159,7200,5745
496,502,4,1,3584,1,0,0,7159,7200,5745
496,502,5,1,3584,1,0,0,7159,7200,5745
496,503,1,3,3585,1,0,0,7160,7206,5747
496,503,2,2,3585,1,0,0,7160,7206,5747
496,503,3,3,3585,1,0,0,7160,7206,5747
496,503,4,3,3585,1,0,0,7160,7206,5747
496,503,5,3,3585,1,0,0,7160,7206,5747
496,504,1,2,3586,1,0,0,7161,7212,5749
496,504,2,2,3586,1,0,0,7161,7212,5749
496,504,3,2,3586,1,0,0,7161,7212,5749
496,504,4,3,3586,1,0,0,7161,7212,5749
496,504,5,2,3586,1,0,0,7161,7212,5749
496,505,1,1,3587,1,0,0,7162,7218,5751
496,505,2,2,3587,1,0,0,7162,7218,5751
496,505,3,0,3587,1,0,0,7162,7218,5751
496,505,4,2,3587,1,0,0,7162,7218,5751
496,505,5,2,3587,1,0,0,7162,7218,5751
496,506,1,2,3588,1,0,0,7163,7224,5753
496,506,2,2,3588,1,0,0,7163,7224,5753
496,506,3,2,3588,1,0,0,7163,7224,5753
496,506,4,3,3588,1,0,0,7163,7224,5753
496,506,5,3,3588,1,0,0,7163,7224,5753
496,507,1,3,3589,1,0,0,7164,7230,5755
496,507,2,2,3589,1,0,0,7164,7230,5755
496,507,3,2,3589,1,0,0,7164,7230,5755
496,507,4,2,3589,1,0,0,7164,7230,5755
496,507,5,2,3589,1,0,0,7164,7230,5755
497,501,1,0,3590,1,0,0,7165,7195,5759
497,501,2,3,3590,1,0,0,7165,7195,5759
497,501,3,4,3590,1,0,0,7165,7195,5759
497,501,4,1,3590,1,0,0,7165,7195,5759
497,501,5,2,3590,1,0,0,7165,7195,5759
497,502,1,0,3591,1,0,0,7166,7201,5761
497,502,2,4,3591,1,0,0,7166,7201,5761
497,502,3,0,3591,1,0,0,7166,7201,5761
497,502,4,4,3591,1,0,0,7166,7201,5761
497,502,5,1,3591,1,0,0,7166,7201,5761
497,503,1,3,3592,1,0,0,7167,7207,5763
497,503,2,4,3592,1,0,0,7167,7207,5763
497,503,3,1,3592,1,0,0,7167,7207,5763
497,503,4,4,3592,1,0,0,7167,7207,5763
497,503,5,2,3592,1,0,0,7167,7207,5763
497,504,1,3,3593,1,0,0,7168,7213,5765
497,504,2,3,3593,1,0,0,7168,7213,5765
497,504,3,1,3593,1,0,0,7168,7213,5765
497,504,4,4,3593,1,0,0,7168,7213,5765
497,504,5,2,3593,1,0,0,7168,7213,5765
497,505,1,2,3594,1,0,0,7169,7219,5767
497,505,2,3,3594,1,0,0,7169,7219,5767
497,505,3,1,3594,1,0,0,7169,7219,5767
497,505,4,4,3594,1,0,0,7169,7219,5767
497,505,5,1,3594,1,0,0,7169,7219,5767
497,506,1,1,3595,1,0,0,7170,7225,5769
497,506,2,3,3595,1,0,0,7170,7225,5769
497,506,3,3,3595,1,0,0,7170,7225,5769
497,506,4,4,3595,1,0,0,7170,7225,5769
497,506,5,3,3595,1,0,0,7170,7225,5769
497,507,1,1,3596,1,0,0,7171,7231,5771
497,507,2,3,3596,1,0,0,7171,7231,5771
497,507,3,1,3596,1,0,0,7171,7231,5771
497,507,4,3,3596,1,0,0,7171,7231,5771
497,507,5,0,3596,1,0,0,7171,7231,5771
498,501,1,0,3597,1,0,0,7172,7196,5773
498,501,2,2,3597,1,0,0,7172,7196,5773
498,501,3,4,3597,1,0,0,7172,7196,5773
498,501,4,4,3597,1,0,0,7172,7196,5773
498,501,5,3,3597,1,0,0,7172,7196,5773
498,502,1,0,3598,1,0,0,7173,7202,5775
498,502,2,4,3598,1,0,0,7173,7202,5775
498,502,3,3,3598,1,0,0,7173,7202,5775
498,502,4,4,3598,1,0,0,7173,7202,5775
498,502,5,3,3598,1,0,0,7173,7202,5775
498,503,1,2,3599,1,0,1,7174,7208,5777
498,503,2,2,3599,1,0,1,7174,7208,5777
498,503,3,3,3599,1,0,1,7174,7208,5777
498,503,4,4,3599,1,0,1,7174,7208,5777
498,503,5,2,3599,1,0,1,7174,7208,5777
498,504,1,2,3600,1,0,0,7175,7214,5783
498,504,2,3,3600,1,0,0,7175,7214,5783
498,504,3,0,3600,1,0,0,7175,7214,5783
498,504,4,1,3600,1,0,0,7175,7214,5783
498,504,5,2,3600,1,0,0,7175,7214,5783
498,505,1,0,3601,1,0,0,7176,7220,5785
498,505,2,4,3601,1,0,0,7176,7220,5785
498,505,3,0,3601,1,0,0,7176,7220,5785
498,505,4,3,3601,1,0,0,7176,7220,5785
498,505,5,0,3601,1,0,0,7176,7220,5785
498,506,1,2,3602,1,0,1,7177,7226,5787
498,506,2,2,3602,1,0,1,7177,7226,5787
498,506,3,4,3602,1,0,1,7177,7226,5787
498,506,4,4,3602,1,0,1,7177,7226,5787
498,506,5,3,3602,1,0,1,7177,7226,5787
498,507,1,2,3603,1,0,1,7178,7232,5789
498,507,2,2,3603,1,0,1,7178,7232,5789
498,507,3,3,3603,1,0,1,7178,7232,5789
498,507,4,4,3603,1,0,1,7178,7232,5789
498,507,5,3,3603,1,0,1,7178,7232,5789
499,501,1,1,3604,1,0,0,7179,7197,5791
499,501,2,3,3604,1,0,0,7179,7197,5791
499,501,3,2,3604,1,0,0,7179,7197,5791
499,501,4,2,3604,1,0,0,7179,7197,5791
499,501,5,2,3604,1,0,0,7179,7197,5791
499,502,1,0,3605,1,0,0,7180,7203,5793
499,502,2,2,3605,1,0,0,7180,7203,5793
499,502,3,3,3605,1,0,0,7180,7203,5793
499,502,4,3,3605,1,0,0,7180,7203,5793
499,502,5,1,3605,1,0,0,7180,7203,5793
499,503,1,1,3606,1,0,0,7181,7209,5795
499,503,2,2,3606,1,0,0,7181,7209,5795
499,503,3,1,3606,1,0,0,7181,7209,5795
499,503,4,2,3606,1,0,0,7181,7209,5795
499,503,5,1,3606,1,0,0,7181,7209,5795
499,504,1,2,3607,1,0,0,7182,7215,5797
499,504,2,3,3607,1,0,0,7182,7215,5797
499,504,3,2,3607,1,0,0,7182,7215,5797
499,504,4,3,3607,1,0,0,7182,7215,5797
499,504,5,2,3607,1,0,0,7182,7215,5797
499,505,1,2,3608,1,0,0,7183,7221,5799
499,505,2,4,3608,1,0,0,7183,7221,5799
499,505,3,2,3608,1,0,0,7183,7221,5799
499,505,4,3,3608,1,0,0,7183,7221,5799
499,505,5,2,3608,1,0,0,7183,7221,5799
499,506,1,3,3609,1,0,1,7184,7227,5801
499,506,2,3,3609,1,0,1,7184,7227,5801
499,506,3,3,3609,1,0,1,7184,7227,5801
499,506,4,3,3609,1,0,1,7184,7227,5801
499,506,5,2,3609,1,0,1,7184,7227,5801
499,507,1,3,3610,1,0,0,7185,7233,5805
499,507,2,2,3610,1,0,0,7185,7233,5805
499,507,3,1,3610,1,0,0,7185,7233,5805
499,507,4,2,3610,1,0,0,7185,7233,5805
499,507,5,1,3610,1,0,0,7185,7233,5805
500,501,1,2,3611,1,0,0,7186,7198,5807
500,501,2,2,3611,1,0,0,7186,7198,5807
500,501,3,3,3611,1,0,0,7186,7198,5807
500,501,4,3,3611,1,0,0,7186,7198,5807
500,501,5,2,3611,1,0,0,7186,7198,5807
500,502,1,2,3612,1,0,0,7187,7204,5809
500,502,2,3,3612,1,0,0,7187,7204,5809
500,502,3,3,3612,1,0,0,7187,7204,5809
500,502,4,3,3612,1,0,0,7187,7204,5809
500,502,5,2,3612,1,0,0,7187,7204,5809
500,503,1,3,3613,1,0,1,7188,7210,5811
500,503,2,3,3613,1,0,1,7188,7210,5811
500,503,3,3,3613,1,0,1,7188,7210,5811
500,503,4,3,3613,1,0,1,7188,7210,5811
500,503,5,4,3613,1,0,1,7188,7210,5811
500,504,1,3,3614,1,0,0,7189,7216,5813
500,504,2,2,3614,1,0,0,7189,7216,5813
500,504,3,3,3614,1,0,0,7189,7216,5813
500,504,4,3,3614,1,0,0,7189,7216,5813
500,504,5,2,3614,1,0,0,7189,7216,5813
500,505,1,3,3615,1,0,0,7190,7222,5815
500,505,2,3,3615,1,0,0,7190,7222,5815
500,505,3,2,3615,1,0,0,7190,7222,5815
500,505,4,3,3615,1,0,0,7190,7222,5815
500,505,5,2,3615,1,0,0,7190,7222,5815
500,506,1,3,3616,1,0,1,7191,7228,5817
500,506,2,3,3616,1,0,1,7191,7228,5817
500,506,3,3,3616,1,0,1,7191,7228,5817
500,506,4,2,3616,1,0,1,7191,7228,5817
500,506,5,3,3616,1,0,1,7191,7228,5817
500,507,1,3,3617,1,0,0,7192,7234,5819
500,507,2,3,3617,1,0,0,7192,7234,5819
500,507,3,2,3617,1,0,0,7192,7234,5819
500,507,4,3,3617,1,0,0,7192,7234,5819
500,507,5,3,3617,1,0,0,7192,7234,5819
501,495,1,3,3576,2,1,1,7193,7151,5728
501,495,3,3,3576,2,1,1,7193,7151,5728
501,495,4,3,3576,2,1,1,7193,7151,5728
501,495,5,3,3576,2,1,1,7193,7151,5728
501,496,1,4,3583,2,1,1,7194,7158,5744
501,496,2,3,3583,2,1,1,7194,7158,5744
501,496,3,3,3583,2,1,1,7194,7158,5744
501,496,4,3,3583,2,1,1,7194,7158,5744
501,496,5,4,3583,2,1,1,7194,7158,5744
501,497,1,3,3590,2,1,1,7195,7165,5760
501,497,3,3,3590,2,1,1,7195,7165,5760
501,497,4,3,3590,2,1,1,7195,7165,5760
501,497,5,4,3590,2,1,1,7195,7165,5760
501,498,1,3,3597,2,1,1,7196,7172,5774
501,498,2,3,3597,2,1,1,7196,7172,5774
501,498,3,3,3597,2,1,1,7196,7172,5774
501,498,4,4,3597,2,1,1,7196,7172,5774
501,498,5,3,3597,2,1,1,7196,7172,5774
501,499,1,2,3604,2,1,1,7197,7179,5792
501,499,4,3,3604,2,1,1,7197,7179,5792
501,499,5,2,3604,2,1,1,7197,7179,5792
501,500,1,4,3611,2,1,1,7198,7186,5808
501,500,3,3,3611,2,1,1,7198,7186,5808
501,500,4,4,3611,2,1,1,7198,7186,5808
501,500,5,3,3611,2,1,1,7198,7186,5808
502,495,1,3,3577,2,1,1,7199,7152,5730
502,495,2,2,3577,2,1,1,7199,7152,5730
502,495,3,2,3577,2,1,1,7199,7152,5730
502,495,4,4,3577,2,1,1,7199,7152,5730
502,495,5,4,3577,2,1,1,7199,7152,5730
502,496,1,2,3584,2,1,0,7200,7159,5746
502,496,2,2,3584,2,1,0,7200,7159,5746
502,496,3,3,3584,2,1,0,7200,7159,5746
502,496,4,2,3584,2,1,0,7200,7159,5746
502,496,5,2,3584,2,1,0,7200,7159,5746
502,497,1,3,3591,2,1,0,7201,7166,5762
502,497,2,2,3591,2,1,0,7201,7166,5762
502,497,3,3,3591,2,1,0,7201,7166,5762
502,497,4,3,3591,2,1,0,7201,7166,5762
502,497,5,3,3591,2,1,0,7201,7166,5762
502,498,1,3,3598,2,1,0,7202,7173,5776
502,498,2,2,3598,2,1,0,7202,7173,5776
502,498,3,3,3598,2,1,0,7202,7173,5776
502,498,4,3,3598,2,1,0,7202,7173,5776
502,498,5,3,3598,2,1,0,7202,7173,5776
502,499,1,3,3605,2,1,1,7203,7180,5794
502,499,2,2,3605,2,1,1,7203,7180,5794
502,499,3,2,3605,2,1,1,7203,7180,5794
502,499,4,3,3605,2,1,1,7203,7180,5794
502,499,5,3,3605,2,1,1,7203,7180,5794
